fixture	sample	label	kind	base_gas	candidate_gas	gas_delta	gas_pct	cycles_delta	base_storage_bytes	candidate_storage_bytes	storage_delta_bytes	storage_delta_ugnot	deposits_delta_ugnot	refunds_delta_ugnot	fee_ugnot	buffered_fee_ugnot	historical143_fee_ugnot	net_delta_ugnot	buffered_net_delta_ugnot	historical143_net_delta_ugnot
poc_proposal_metadata_filetest.gno	152	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 77	paid	2391170	2395626	4456	0.1863522877921687	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	153	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 77	paid	1391632	1389105	-2527	-0.18158536164733205	-2072	4435	4435	0	0	0	0	-2	-2	-361	-2	-2	-361
poc_proposal_metadata_filetest.gno	154	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 78	paid	2395348	2399804	4456	0.18602724948525226	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	155	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 78	paid	1392829	1390302	-2527	-0.18142930682804564	-2072	4435	4435	0	0	0	0	-2	-3	-361	-2	-3	-361
poc_proposal_metadata_filetest.gno	156	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 79	paid	2396302	2400758	4456	0.18595318953954884	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	157	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 79	paid	1392796	1390269	-2527	-0.18143360549570792	-2072	4435	4435	0	0	0	0	-2	-3	-361	-2	-3	-361
poc_proposal_metadata_filetest.gno	158	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 80	paid	2395138	2399594	4456	0.18604355991178798	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	159	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 80	paid	1395218	1392691	-2527	-0.18111864955870696	-2072	4435	4435	0	0	0	0	-3	-3	-362	-3	-3	-362
poc_proposal_metadata_filetest.gno	160	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 81	paid	2711311	2715767	4456	0.16434853840079577	3979	19118	18735	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	161	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 81	paid	1372596	1370069	-2527	-0.1841036983934093	-2072	4471	4471	0	0	0	0	-2	-2	-362	-2	-2	-362
